2026-08-26 21:02:24,464 | INFO | edward.autonomous.live_analysis | live_analysis_started instrument=uid ticker=TEST profile=medium_term
2026-08-26 21:33:42,610 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=4744e309-4b10-48c7-8dc8-c6ad1ccf5c3b error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:42,790 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=1fae90d9-fb73-4c28-bdc0-11f47f991a05 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:42,970 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=75e003c2-ca14-4980-8d7b-e82ec6b6ffe1 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:43,211 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=9b5f01f6-b836-45e4-af1b-e23cbab34507 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:43,407 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=40ca6061-9acc-40ec-9571-4c41b10730d9 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:43,607 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=0b9afb23-280f-4fda-a7ad-816994959c6b error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:43,833 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=cfb50a23-2465-497e-bc7e-e4f0e042cf3d error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,007 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=e53026a3-5585-478a-8ae7-59698864f681 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,209 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=76721c1c-52a9-4b45-987e-d075f651f1b1 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,394 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=9b5366b0-2a2e-4074-ace6-d844fefee42b error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,575 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=1fbecbbc-ef32-448c-b4fe-b0037795ba01 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,737 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=b8c992db-6cb8-449e-8602-bb4252a28ea4 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:44,937 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=fbc2eb4e-997e-4654-a1b1-4055e238bd00 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:45,157 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=9978b56f-782a-4a80-a4b1-a48cbecfd194 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:45,330 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=2fa1d15e-236c-4e4e-8155-f740badfece6 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:45,499 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=7e669c8c-ed3e-4f86-a255-8af223f9b824 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:45,676 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=efdb54d3-2f92-44da-b7a3-8849e96039f6 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:45,857 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=205b66cd-fa09-4fbd-85c3-46eefc9eff40 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,034 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=7132b1c9-ee26-4464-b5b5-1046264b61d9 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,180 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=8e2b0325-0292-4654-8a18-4f63ed3b0e09 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,373 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=f06a87cb-6a2f-42be-85ea-6698d3a62037 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,577 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=a5776620-1e2f-47ea-bbd6-06d8e4a236d8 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,726 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=2a3ac153-f5fb-4f6d-af66-38a8d2b2eacb error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:46,904 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=9a41ec6e-edf0-4863-9ec0-fb3a5c6811e2 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:47,080 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=21423d2d-9009-4d37-9325-883b368d13ae error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:47,238 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=caa615ad-99c1-499c-b592-56368f2ebd66 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:47,446 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=15dc2120-29d2-48b8-87c0-da1d95255f68 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:47,617 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=cf07cbaa-5ef6-41f1-abc3-8d12d4bc6edf error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:47,783 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=cbdf1d32-5758-490e-a2b1-780eaa79bdf7 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,002 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=18fb3421-7637-48f1-b5b5-20a454e1af5b error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,182 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=d69ebc99-fafb-4f82-af9c-b52aa49da613 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,367 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=9bb7b964-285f-43c6-ba61-1dc829f25e30 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,525 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=1a7766fb-3aa9-4b20-8817-b9b7607c0e7b error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,718 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=cd8063ad-73ad-4b31-bd0d-93138d9e99a2 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:48,886 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=aeb8e3c7-b547-4073-b9cd-575590e1576d error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:49,090 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=88e130e8-5b68-4b05-b9ae-baf32f5a3f21 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:49,318 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=ffac99ad-bafa-430e-9750-e77a43176ede error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:49,495 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=b4d1ec34-82ef-4a47-a639-67a8ab8b683e error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:49,651 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=4d8209f9-3b75-437d-ad5f-2906d56f27e9 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:49,849 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=786c1d68-0864-4804-b3ca-2166766cd917 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,019 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=51be1fe4-9fe1-4626-9400-6cd1fb6286c5 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,202 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=45fb6af4-9076-4268-b038-ab7f37d15ab2 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,412 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=1b3363dd-8c0e-4d67-abf2-0666ce5a23f5 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,596 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=019029c2-6634-4536-a980-389575e09b74 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,786 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=2dfbc1fd-b92a-436e-b011-928c79e805f2 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:50,989 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=88c3b1dd-cf86-48b6-b479-464ce1149472 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:51,215 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=f93377cf-2944-47bb-a90f-25359d2f133c error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:51,409 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=47dc8658-0d02-4429-b75e-02bdf465c22f error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:51,588 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=0964acd0-e2cb-4810-a177-ef4ad8856ff0 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:51,799 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=0da66728-6c30-44c4-9264-df8fac2467ee error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:51,968 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=69e56041-ddab-4151-9832-e0a1e9f83a42 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:52,174 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=b83ab195-dcd2-4d44-b9bf-27fa294f19a0 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:52,342 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=3d83aedf-b48f-4791-9370-c0569170a82d error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:52,514 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=eb05ebd4-a216-434b-bddd-69531f120ec9 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:52,709 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=3d8f2777-4a11-4713-af60-8038d11e66fa error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:52,872 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=d614f6be-89a7-4fda-86f4-580f8d7463ae error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,031 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=ee64af27-d3f9-4a9a-a50a-7143c6087371 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,227 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=241dc583-9e35-4b58-8bee-632691c8b4b8 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,392 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=ebfda284-4291-4337-9dfb-f55610d0a907 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,594 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=926fdfbf-4b07-47c9-8928-f49858ca33f2 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,825 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=278d9ccc-4dde-484e-bf79-49ce8f733470 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:53,983 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=ab1f751e-15b2-4c74-802c-1b3e8638c394 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:54,192 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=6891e539-6070-4ba6-99c0-7eb1df9c816e error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:54,404 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=fa6aae10-b8d5-48c8-bbfd-d320d925d096 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:54,606 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=fb46349d-a7ef-413b-917f-edec1a1529cc error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:54,783 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=bc21fb4f-8838-4355-8697-fb0d8fc809c8 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:54,991 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=69f5da81-80c7-4c12-85dc-3bb7524c4a35 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:55,291 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=b2db7bb1-6f04-4c3c-b910-fb7fd8aab52d error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:55,508 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=bd685d6d-715f-499b-a50d-3b47c04a65a6 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:55,717 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=09c5f10f-b671-4acc-bc17-db491a1a66eb error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:55,915 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=e1b089f3-9bf1-44c3-897f-25e9f591bebc error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:56,085 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=414928c5-2ae2-4dff-9420-5f1c85146a99 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:56,271 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=3112d684-216c-4409-ab73-4316e8582f81 error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:56,468 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=e3f629fd-367b-4dbd-922c-4a4c130c70ab error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:56,640 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=0c275361-5f48-4138-a592-6da7d275075d error=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:33:56,831 | WARNING | edward.autonomous.universe | universe_candles_failed instrument=641576a5-9abd-47fa-99c5-7380c8890355 error=_get_candles() takes 2 positional arguments but 5 were given
